name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
Cves Royal Media Production,Brooklyn,NY,11233,312 Marion St,Not Available,0,0,0,Media,Motion Picture and Video Tape Production,Motion Picture Producers and Studios,6198581029,Not Available,40.680946,-73.917055
Bedford Corners Cafe LLC,Brooklyn,NY,11216,8 Verona Place,Not Available,0,0,0,Restaurants & Bars,Restaurants,Cafes,3473392233,Not Available,40.680948,-73.947852
Church of the Pilgrim Holiness,Brooklyn,NY,11216,24 Arlington Place,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Churches,7186226494,Not Available,40.680949,-73.951327
Macon Corner Grocery,Brooklyn,NY,11216,479 Nostrand Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7187839431,Not Available,40.68095,-73.949509
Hometown Studio,Brooklyn,NY,11216,1235 Bedford Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Recording Studios,7183988863,hometownstudios.com,40.68095,-73.95337
Industrial Tempering Glass,Brooklyn,NY,11217,170 3rd Avenue,Not Available,0,0,0,Other Consumer Products & Services,"Glass Products, Made of Purchased Glass",Glass Prod Made-Purchased Glass Manufacturers,7182225322,itglass-ny.com,40.68095,-73.98372
1134 Fulton Chicken Enterprise Inc,Brooklyn,NY,11216,1134 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chicken Restaurants,7182308918,Not Available,40.680953,-73.955512
Alonge Regie,Brooklyn,NY,11233,314 Marion St,Not Available,0,0,0,Professional Services,"Commercial Economic, Sociological, and Educational Research",Educational Research,9178040898,Not Available,40.680955,-73.916973
Woodrow Electrical co.,Brooklyn,NY,11217,477 Bergen St,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,9292583804,Not Available,40.680959,-73.974653
Wayne Agassi's Salon,Brooklyn,NY,11217,477 Bergen St #1,Not Available,0,0,0,Consumer Services,"Miscellaneous Personal Services, NEC",Tanning Salons,3472277249,wayneagassis.com/,40.680959,-73.974653
Lourdes Academy High School,Brooklyn,NY,11207,2 Aberdeen St,Not Available,0,0,0,Educational Services,Elementary and Secondary Schools,Private Elementary and Secondary Schools,7184531591,Not Available,40.68096,-73.90692
Winston Advisory Group,Brooklyn,NY,11216,1162 Fulton St,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,7185766551,Not Available,40.68096,-73.95512
Abby Carnevale Jewelry,Brooklyn,NY,11217,466 Bergen St,Not Available,0,0,0,Shopping & Stores,Jewelry Stores,Precious Stones and Precious Metal Jewelry,4158284607,Not Available,40.68096,-73.976091
Rahma Halal Market Grocery,Brooklyn,NY,11216,1183 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7183985690,Not Available,40.680961,-73.954175
Rachel Uffner Gallery,Brooklyn,NY,11231,28 1st Place 2,Not Available,0,0,0,Travel & Leisure,Museums and Art Galleries,Art Centers,2122740064,racheluffnergallery.com,40.680961,-73.999766
Jarama Barber Shop,Brooklyn,NY,11216,1173 Fulton St,Not Available,0,0,0,Consumer Services,Barber Shops,Barbers,3472408349,Not Available,40.680963,-73.95481
Princess Hotel,Brooklyn,NY,11238,127 Lefferts Place,Not Available,0,0,0,Travel & Leisure,Hotels and Motels,Hotels-Apartment,7187832984,Not Available,40.680968,-73.958527
Brooklyn Adult Learning Center,Brooklyn,NY,11216,475 Nostrand Avenue,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,7186382635,Not Available,40.68097,-73.94963
Space Real Estate,Brooklyn,NY,11217,62 6th Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,7183998931,realspacestate.com,40.68097,-73.97446
SUPERB LTDS,Brooklyn,NY,11216,158 east95 str,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),5164518075,Not Available,40.68097305,-73.947
JEM Music Group,Brooklyn,NY,11216,PO Box 160152,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),3477079320,Not Available,40.68097305,-73.947
Roman Catholic Diocese Of Brooklyn,Brooklyn,NY,11207,2 Aberdeen St 12,Not Available,0,0,0,Educational Services,Elementary and Secondary Schools,Catholic Elementary and Secondary Schools,0,Not Available,40.680977,-73.906776
Bengoz Properties Inc,Brooklyn,NY,11208,170 Glen St,Not Available,0,0,0,Real Estate,Operators of Nonresidential Buildings,Operators of Nonresidential Buildings,7188528300,Not Available,40.680979,-73.869711
Roopesh Ramjit Brooklyn Youth Council Corp,Brooklyn,NY,11208,332 Crescent St,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Clubs,7186422145,Not Available,40.680979,-73.871551
Mitchell Fitness,Brooklyn,NY,11216,632 Throop Avenue,Not Available,0,0,0,Travel & Leisure,Physical Fitness Facilities,Physical Fitness Facilities,3478802626,Not Available,40.68098,-73.940718
Dan Liz International Salon Inc,Brooklyn,NY,11216,636 Throop Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,0,Not Available,40.68098,-73.940718
"Steel Star Tattoo Supply, Inc.",Brooklyn,NY,11216,30 Macon Street 2nd Floor<br/>between Arlington Pl & Nostrand Ave,Not Available,0,0,0,Materials & Chemicals,Metals Service Centers and Offices,Steel Distributors and Warehouses,7186903788,steelstarinc.com,40.68098,-73.95044
Public Housing Communities Inc,Brooklyn,NY,11217,466 Bergen St,Not Available,0,0,0,Other Public Sector,"Social Services, NEC",Non-Profit Organizations,7187831681,Not Available,40.68098,-73.97585
New York Car Wash,Brooklyn,NY,11217,169 3rd Avenue,Not Available,0,0,0,Automotive Services,Carwashes,Car Washing and Polishing,7185964575,Not Available,40.68098,-73.98356
Nysm,Brooklyn,NY,11233,251 Marion St Pvt,Not Available,0,0,0,Insurance,Accident and Health Insurance,Accident and Health Insurance,7184524617,Not Available,40.680983,-73.919252
Farzana Grocery & Coffee,Brooklyn,NY,11216,1171 Fulton St,Not Available,0,0,0,Shopping & Stores,"Gift, Novelty, and Souvenir Shops",Gift Shops,7185522194,Not Available,40.680983,-73.954901
Cotui Deli Grocery,Brooklyn,NY,11208,3079 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,3475337439,Not Available,40.680986,-73.881574
Providence House Inc,Brooklyn,NY,11233,172 Bainbridge St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Churches,7183699140,providencehouse.org,40.680986,-73.929774
Not Just Vintage,Brooklyn,NY,11216,1260 Bedford Avenue,Not Available,0,0,0,Shopping & Stores,Women's Accessory and Specialty Stores,Fashion Accessories,0,Not Available,40.680986,-73.953608
Sears Mini-Storage Warehouse Inc,Brooklyn,NY,11238,900 Atlantic Avenue,Not Available,0,0,0,Warehousing & Storage,General Warehousing and Storage,Household and Commercial Storage,7187867243,Not Available,40.680986,-73.964858
Sharp Carwash Inc,Brooklyn,NY,11217,169 3rd Avenue,Not Available,0,0,0,Automotive Services,Carwashes,Car Washing and Polishing,5166683752,Not Available,40.680987,-73.983439
Millenium Car Wash,Brooklyn,NY,11217,169 3rd Avenue,Not Available,0,0,0,Automotive Services,Carwashes,Automotive Washing and Polishing,7185964575,Not Available,40.680987,-73.983439
Brevoort Children Center,Brooklyn,NY,11233,250 Ralph Avenue,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,7187781069,bksny.org,40.68099,-73.92241
First Brooklyn Supply,Brooklyn,NY,11216,1155 Fulton Street,Not Available,0,0,0,Building & Construction,Lumber and Other Building Materials Dealers,Wood and Lumber Stores,7188576650,Not Available,40.68099,-73.95503
Stumptown Coffee Roasters,Brooklyn,NY,11231,219 Van Brunt St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Coffee Shops,3474147801,Not Available,40.68099,-74.00854
176 Realty Inc,Brooklyn,NY,11233,176 Decatur St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,7186048529,Not Available,40.680994,-73.936105
Anthony Thomas Hair Group,Brooklyn,NY,11231,236 Carroll St,Not Available,0,0,0,Consumer Services,Beauty Shops,Hairdressers,7187974583,Not Available,40.680994,-73.996493
Lai Yuen Chinese Restaurant,Brooklyn,NY,11217,101 4th Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chinese Restaurants,7185672300,Not Available,40.680996,-73.98032
J W Busch Staging And Sound,Brooklyn,NY,11217,101 4th Avenue Apartment 4r,Not Available,0,0,0,Travel & Leisure,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups",Entertainment Services,9177477548,Not Available,40.680996,-73.98032
638 Warren Street,Brooklyn,NY,11217,638 Warren St,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,7188572339,Not Available,40.680996,-73.980322
Exclusively Your Decor Inc,Brooklyn,NY,11217,636 Warren St Apartment 1r,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Interior Designer,3476617406,Not Available,40.680996,-73.980322
Schneider Neil M,Brooklyn,NY,11231,241 Carroll St,Not Available,0,0,0,Legal,Legal Services,Legal Services,7188752728,Not Available,40.680999,-73.99588
Schneider & Keghida,Brooklyn,NY,11231,241 Carroll St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,7188528100,Not Available,40.680999,-73.99588
Black Pearl,Brooklyn,NY,11216,474 Marcus Garvey Boulevard,Not Available,0,0,0,Passenger Car Leasing,Taxicabs,Taxis and Transportation Services,7187730020,Not Available,40.681,-73.93715
"Allied Central Car Service, Inc",Brooklyn,NY,11216,474 Marcus Garvey Boulevard,Not Available,0,0,0,Passenger Car Leasing,Taxicabs,Taxis and Transportation Services,7184934924,Not Available,40.681,-73.93715
Bump Brooklyn Inc,Brooklyn,NY,11217,464 Bergen St,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Clothing Stores,7186381960,bumpbrooklyn.com,40.681,-73.97591
E-Bloom Business Support Services,Brooklyn,NY,11233,344 Marion Street,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2067693710,Not Available,40.681001,-73.9
Lucky's Roti Shop,Brooklyn,NY,11238,525 Franklin Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,7182187432,Not Available,40.681004,-73.955436
Neighbor Deli & Grill,Brooklyn,NY,11233,247 Ralph Avenue # B,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Drinking Places,3477895112,Not Available,40.681007,-73.922179
Bergen Street Comics,Brooklyn,NY,11217,470 Bergen St,Not Available,0,0,0,Shopping & Stores,Book Stores,Comic Books,7182305600,Not Available,40.681007,-73.975867
Arlene Deli Grocery Corp,Brooklyn,NY,11208,290 Arlington Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,7182352414,Not Available,40.68101,-73.8835
Marietta's Dry Goods Store,Brooklyn,NY,11231,392 Court St,Not Available,0,0,0,Shopping & Stores,Family Clothing Stores,Clothing Stores,7186242583,Not Available,40.681017,-73.996389
ARC III Enterprise Inc,Brooklyn,NY,11208,168 Glen St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Miscellaneous Retail Stores (Unclassified),5166691997,Not Available,40.68102,-73.87046
Metropolitan Wireless,Brooklyn,NY,11208,3073 Fulton St,Not Available,0,0,0,Telecommunications & Wireless,Radiotelephone Communications,Services Cellular Telephones,3472953124,Not Available,40.68102,-73.88141
The Brooklyn Free Clinic,Brooklyn,NY,11216,613 Throop Avenue,Not Available,0,0,0,Healthcare,"Health and Allied Services, NEC",Health Services,3479208379,Not Available,40.68102,-73.94036
Urban Vannguard Improvement Assn Inc,Brooklyn,NY,11216,613-619 Throop Avenue Flr 3,Not Available,0,0,0,Other Public Sector,"Social Services, NEC",Community Development Groups,7184533330,Not Available,40.68102,-73.94036
City Of New York,Brooklyn,NY,11216,613 Throop Avenue 619,Not Available,0,0,0,Government,Legislative Bodies,City Council,7189190740,Not Available,40.68102,-73.94036
Voras Enterprise Inc,Brooklyn,NY,11216,601 Throop Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7184539490,Not Available,40.68102,-73.94036
Glen Grill Deli Grocery,Brooklyn,NY,11208,331 Crescent St,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Drinking Places,3472404428,Not Available,40.681022,-73.871256
Optimal Telecom,Brooklyn,NY,11233,312 Marion St,Not Available,0,0,0,Telecommunications & Wireless,"Communications Equipment, NEC","Communications Equipment, Nec",7184432532,Not Available,40.681024,-73.918364
Easy Steps Shoes,Brooklyn,NY,11216,1233 Bedford Avenue A,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Shoe Stores,0,Not Available,40.681024,-73.953251
Shuttle Deli Grocery,Brooklyn,NY,11238,1128 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,7189424126,Not Available,40.681024,-73.955862
Zoes Premium People Food LLC,Brooklyn,NY,11217,131 Saint Marks Place Floor 3,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,9178219719,zoespremium.com,40.681024,-73.977528
Get Reel Video Inc,Brooklyn,NY,11217,70 5th Avenue,Not Available,0,0,0,Building & Construction,"Equipment Rental and Leasing, NEC",Video Cassette Recorder and Accessory Rental,0,Not Available,40.681024,-73.97753
Ottilie St Christopher,Brooklyn,NY,11208,400 Grant Avenue,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Adoption Agencies,7188278465,Not Available,40.681026,-73.866933
T & I Plumbing & Heating Corp,Brooklyn,NY,11231,99 Commerce St,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Warm Air Heating and Air Conditioning Contractors,7188528807,Not Available,40.681028,-74.008795
Catalyst Solar Inc,Brooklyn,NY,11208,331 Crescent St Floor 2,Not Available,0,0,0,Energy & Resources,Electric Services,Electric Companies,3474718471,Not Available,40.68103,-73.871197
LA K Pica Grocery,Brooklyn,NY,11207,272 Jamaica Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,3472952277,Not Available,40.68103,-73.89125
LA Mancna,Brooklyn,NY,11207,272 Jamaica Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Family Restaurants,7184840642,Not Available,40.68103,-73.89125
Manzana Grocery Store,Brooklyn,NY,11207,272 Jamaica Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7184838194,Not Available,40.68103,-73.89125
905 Atlantic Realty Corp,Brooklyn,NY,11238,905 Atlantic Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,6316912574,Not Available,40.681036,-73.963058
Marion Realty LLC,Brooklyn,NY,11233,263 Marion St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,7183023600,Not Available,40.681037,-73.918757
L And L Ed Works Consulting Inc,Brooklyn,NY,11233,186 Decatur St # 1a,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,3474055278,Not Available,40.681038,-73.935716
Grace M Spears,Brooklyn,NY,11216,104 Macdonough St,Not Available,0,0,0,Apparel,"Piece Goods, Notions, and Other Dry Goods",Wholesale Fabric Labels,7187837335,Not Available,40.681039,-73.94218
Koumba Hair Braiding,Brooklyn,NY,11238,1126 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7184839887,Not Available,40.681039,-73.955931
chuly style,Brooklyn,NY,11233,118 thomas s boylan street,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),6463140045,Not Available,40.68104,-73.9141
New Ocean King Seafood Inc,Brooklyn,NY,11216,486 Tompkins Ave,Not Available,0,0,0,Shopping & Stores,"Meat and Fish (Seafood) Markets, Including Freezer Provisioners",Seafood Stores,7186362088,Not Available,40.68104,-73.94345
Stuyvesant Heights Christian,Brooklyn,NY,11216,69 Macdonough St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Christian and Reformed Church,7187835383,stuyvesantheightschurch.org,40.68104,-73.94381
Fort Greene Stuyvesant Senior,Brooklyn,NY,11216,69 Macdonough St,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Senior Citizens Services,7182300823,Not Available,40.68104,-73.94381
Black Rose Boutique,Brooklyn,NY,11238,517 Franklin Avenue,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Boutiques,3477505386,blackrosestore.com,40.68104,-73.95558
Lam Fong Kitchen,Brooklyn,NY,11233,249 Ralph Avenue # A,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chinese Restaurants,7184533428,Not Available,40.681041,-73.922351
Employment And Training Administration,Brooklyn,NY,11233,265 Marion St Apartment 2l,Not Available,0,0,0,Government,"Administration of Social, Human Resource and Income Maintenance Programs",State Government-Social/Human Resources,7187317700,doleta.gov,40.681046,-73.918674
Kstar Group Inc,Brooklyn,NY,11233,265 Marion St Apartment 4r,Not Available,0,0,0,Professional Services,Management Consulting Services,Business Management Consultants,3107144176,Not Available,40.681046,-73.918674
La Caille Group L L C,Brooklyn,NY,11233,418 Lewis Avenue Floor 3,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,3476735717,Not Available,40.681047,-73.934845
Premium Insurance Solutions,Brooklyn,NY,11233,188 Decatur St,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,4103423423,Not Available,40.681047,-73.935639
La Bella Vita Skincare,Brooklyn,NY,11216,106 Macdonough St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,9176922988,Not Available,40.681047,-73.942109
23 Omni Media Inc,Brooklyn,NY,11231,450 Clinton St Apartment 1j,Not Available,0,0,0,Telecommunications & Wireless,"Communications Services, NEC",Communications,7185232500,Not Available,40.681047,-73.998975
The Milton A Schiff Foundation,Brooklyn,NY,11231,450 Clinton St Apartment 3j,Not Available,0,0,0,Associations/Non-Profits,"Membership Organizations, NEC",Organizations,7188580918,Not Available,40.681047,-73.998975
Los Muchachoas Automobile Shop,Brooklyn,NY,11207,1604 Bushwick Avenue,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Miscellaneous Retail Stores (Unclassified),3477154546,Not Available,40.68105,-73.90342
Gospel Temple Church of God,Brooklyn,NY,11233,172 Decatur St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Miscellaneous Denomination Church,7187569714,Not Available,40.68105,-73.93638
Sun in Bloom,Brooklyn,NY,11217,460 Bergen St # A,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,7186224303,Not Available,40.68105,-73.97604
Jack Pedowitz Machinery Movers,Brooklyn,NY,11217,526 Baltic St,Not Available,0,0,0,Building & Construction,"Installation or Erection of Building Equipment, NEC",Machinery Movers and Erectors,7189231862,pedowitz.com,40.68105,-73.98208
Quality Setting,Brooklyn,NY,11217,500 Baltic St,Not Available,0,0,0,Shopping & Stores,Furniture Stores,Furniture Stores,7187220611,Not Available,40.68105,-73.98208
Soula Two Corp,Brooklyn,NY,11231,461 Sackett St,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,3208945483,Not Available,40.68105,-73.989957
Lyons Hair Salon,Brooklyn,NY,11238,884 Atlantic Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Hair Treatments,3474047018,Not Available,40.681051,-73.965164
Ebony Express Travel,Brooklyn,NY,11238,884 Atlantic Avenue,Not Available,0,0,0,Travel & Leisure,Travel Agencies,Travel Agencies,2127250947,Not Available,40.681051,-73.965164
Odyssey African Market,Brooklyn,NY,11238,1124 Fulton St # A,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Telephone Communications Services,7187897077,Not Available,40.681053,-73.955999
Women Conquering Cancer,Brooklyn,NY,11216,45 Macdonough St,Not Available,0,0,0,Associations/Non-Profits,"Membership Organizations, NEC",Organizations,7187830238,womenconqueringcancerbk.org,40.681054,-73.944526
Radcliffe Straker,Brooklyn,NY,11216,45 Macdonough St Apartment 12,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7186384473,Not Available,40.681054,-73.944526
Out The Box Creations & Designs,Brooklyn,NY,11216,58 Macon St # 3,Not Available,0,0,0,Printing & Publishing,Commercial Art and Graphic Design,Graphic Designers,7183993660,Not Available,40.681054,-73.948572
V G Consulting,Brooklyn,NY,11233,319 Sumpter St,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,7184553240,Not Available,40.681056,-73.911934
Gavin Thomas Interior Inc,Brooklyn,NY,11216,75 Macdonough St Apartment 7,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Interior Decorators and Designers Workroom,7182307904,Not Available,40.681059,-73.943594
Janet's Golden Comb,Brooklyn,NY,11216,1225 Bedford Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7188576087,Not Available,40.68106,-73.953378
Carroll Gardens Dental Arts,Brooklyn,NY,11231,389 Court St,Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,3478896966,cgdentalarts.com,40.68106,-73.99645
Martin Brandwein Architects,Brooklyn,NY,11231,30 1st Place Apartment 2,Not Available,0,0,0,Professional Services,Architectural Services,Architects,7188580759,martinbrandweinarchitect.com,40.68106,-73.999616
All Electronics Reinforcement,Brooklyn,NY,11233,328 Marion St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Electronic Parts and Equipment,7185736067,Not Available,40.681061,-73.91609
Cook Street Apartments C/O Mi,Brooklyn,NY,11207,21 Cooke Court,Not Available,0,0,0,Real Estate,Operators of Apartment Buildings,Apartments,7184866271,Not Available,40.681065,-73.903947
Finesse Women's Medical Health Care P C,Brooklyn,NY,11217,110 4th Avenue,Not Available,0,0,0,Healthcare,"Health and Allied Services, NEC",Health Services,7188525810,Not Available,40.681065,-73.980873
One Plus Infinity,Brooklyn,NY,11217,110 4th Avenue Apartment 2d,Not Available,0,0,0,Printing & Publishing,Commercial Art and Graphic Design,Graphic Designers,4144678839,Not Available,40.681065,-73.980873
The Sports Section,Brooklyn,NY,11231,16 1st Place,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Portrait Photographers,7182469388,Not Available,40.681066,-74.000166
Highpriesttravelandent,Brooklyn,NY,11233,149 Bainbridge St,Not Available,0,0,0,Travel & Leisure,Travel Agencies,Travel Agencies,7144142549,Not Available,40.681067,-73.931405
Maceo Shoes,Brooklyn,NY,11217,68 5th Avenue,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Shoe Stores,7188570764,Not Available,40.681067,-73.977502
Scott Electrical Service LLC,Brooklyn,NY,11216,40 Macon St # A,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,7182341602,scottelectricalservicellc.com,40.681069,-73.949545
Scott Carolyn,Brooklyn,NY,11216,40 Macon St,Not Available,0,0,0,Professional Services,"Accounting, Auditing, and Bookkeeping Services",Accounting and Bookkeeping Services,7187440340,Not Available,40.681069,-73.949545
Urban Tech Center,Brooklyn,NY,11216,40 Macon St,Not Available,0,0,0,Computer Hardware,Computer Maintenance and Repair,Computer Repair Services,7182305105,Not Available,40.681069,-73.949545
Maggie Paratransit Corp,Brooklyn,NY,11208,234 Logan Street,Not Available,0,0,0,Passenger Car Leasing,"Local Passenger Transportation, NEC",Transportation Services,7186472988,Not Available,40.68107,-73.87764
Double Ee Productions LLC,Brooklyn,NY,11233,189 Bainbridge Street,Not Available,0,0,0,Media,Motion Picture and Video Tape Production,Motion Picture Producers and Studios,7184672330,Not Available,40.68107,-73.93018
Private Stock,Brooklyn,NY,11217,458 Bergen St,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Shoe Stores,7182300055,privatestockny.com,40.68107,-73.9761
Victoria Viva Enterprise Ltd,Brooklyn,NY,11208,3073 Fulton St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),4073972662,Not Available,40.681071,-73.881486
Arena Bagels Inc,Brooklyn,NY,11217,55 5th Avenue,Not Available,0,0,0,Shopping & Stores,Retail Bakeries,Bagels,7182308889,Not Available,40.681071,-73.977096
L S Unlimited Inc,Brooklyn,NY,11216,112 Macdonough St,Not Available,0,0,0,Real Estate,Operators of Apartment Buildings,Apartments,7186238072,Not Available,40.681072,-73.941896
2 5 Unlimited Inc,Brooklyn,NY,11216,112 Macdonough St Apartment 1,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,6465391047,Not Available,40.681072,-73.941896
Baby Gyrl Productions,Brooklyn,NY,11233,271 Marion St,Not Available,0,0,0,Media,Motion Picture and Video Tape Distribution,Motion Picture and Tape Distributors,7189082865,Not Available,40.681073,-73.918427
Aron Pest Control of Brooklyn,Brooklyn,NY,11238,70 Lefferts Place,Not Available,0,0,0,Other Business Services,Disinfecting and Pest Control Services,Pest Control,7182104366,Not Available,40.681074,-73.959963
Interfaith Medical Center,Brooklyn,NY,11233,323 Sumpter St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Medical Centers,7184521688,interfaithmedical.com,40.681076,-73.911749
Herbert Reaves,Brooklyn,NY,11233,151 Bainbridge St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7187780817,Not Available,40.681077,-73.93132
Council Member Albert Vann,Brooklyn,NY,11216,613 Throop Avenue,Not Available,0,0,0,Government,Executive Offices,State Government-Executive Offices,7189190740,Not Available,40.68108,-73.9405
Center For Healthcare Service,Brooklyn,NY,11216,613 Throop Avenue,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),7186026200,downstate.edu,40.68108,-73.9405
Family Dynamics,Brooklyn,NY,11216,613 Throop Avenue,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Service and Welfare Organizations,7189191226,Not Available,40.68108,-73.9405
Brooklyn Baby Cakes Inc,Brooklyn,NY,11216,506 Nostrand Ave,Not Available,0,0,0,Food,"Frozen Bakery Products, Except Bread",Frozen Bakery Products-Except Bread Manufacturers,9173342518,brooklynbabycakes.com,40.68108,-73.94971
"Aim Messenger Services, Inc",Brooklyn,NY,11231,36 Seabring Street,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Messenger Services,7186242000,Not Available,40.68108,-74.00718
TRIANA  iNC.,Brooklyn,NY,11231,71-75 seabring ST.,Not Available,0,0,0,Building & Construction,"Roofing, Siding, and Sheet Metal Work",Roofing Contractors,7185984521,tiranaconst.com,40.68108,-74.00718
Ugly Tycoon Entertainment,Brooklyn,NY,11216,944 Marcy Avenue Apartment 5a,Not Available,0,0,0,Travel & Leisure,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups",Entertainment Bureaus,3477881124,Not Available,40.681082,-73.946538
Mins Fish Market,Brooklyn,NY,11238,1120 Fulton St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Fish Broker,7187837728,Not Available,40.681082,-73.956136
Jackson Medical Pllc,Brooklyn,NY,11216,20 Arlington Place,Not Available,0,0,0,Healthcare,"Health and Allied Services, NEC",Health Services,7186360112,Not Available,40.681083,-73.951354
Khandher Fordous,Brooklyn,NY,11216,20 Arlington Place,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Family Practice Doctors,7186224693,drferdous.com,40.681083,-73.951354
Osmani Ataul H MD,Brooklyn,NY,11216,20 Arlington Place,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,7186360112,Not Available,40.681083,-73.951354
Khandker Ferdous MD,Brooklyn,NY,11216,20 Arlington Place,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,7186360100,Not Available,40.681083,-73.951354
